,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,index,Unnamed: 0.1.1,home,fg_r,fga_r,3p_r,3pa_r,3p_max_r,ft_r,fta_r,orb_r,drb_r,ast_r,stl_r,blk_r,tov_r,o_fg_r,o_fga_r,o_3p_r,o_3pa_r,o_3p_max_r,o_ft_r,o_fta_r,o_orb_r,o_drb_r,o_ast_r,o_stl_r,o_blk_r,o_tov_r,fg_opp_r,fga_opp_r,3p_opp_r,3pa_opp_r,3p_max_opp_r,ft_opp_r,fta_opp_r,orb_opp_r,drb_opp_r,ast_opp_r,stl_opp_r,blk_opp_r,tov_opp_r,o_fg_opp_r,o_fga_opp_r,o_3p_opp_r,o_3pa_opp_r,o_3p_max_opp_r,o_ft_opp_r,o_fta_opp_r,o_orb_opp_r,o_drb_opp_r,o_ast_opp_r,o_stl_opp_r,o_blk_opp_r,o_tov_opp_r,team,team_opp,date,PointDifference,Line,Covered,points,points_opp,O/U_Result,O/U_Line,Covered_O/U
2201,2201,2201,2201,2201,866,0,39.3,87.3,10.3,34.0,3.7,24.3,28.3,13.7,28.0,18.7,8.0,2.3,15.0,43.7,86.7,14.0,38.3,4.0,21.3,25.3,12.7,28.3,28.7,9.0,4.7,12.7,46.0,90.3,13.3,36.3,3.0,19.7,25.3,13.3,28.3,27.7,6.0,4.0,9.0,42.0,89.3,12.0,34.7,4.0,21.3,25.7,14.3,28.0,25.3,4.7,5.0,13.7,HOU,MEM,2023-03-24,37,13.0,0.0,114,151,265,233.5,1.0
2202,2202,2202,2202,2202,1104,1,39.3,77.3,8.7,23.0,3.0,27.0,36.3,9.0,34.3,25.0,5.7,4.7,13.3,41.0,90.3,12.7,34.3,4.0,14.3,18.7,10.7,28.7,24.7,7.7,4.3,12.7,40.7,90.0,11.3,34.7,2.7,17.3,20.3,10.3,33.3,21.0,5.3,3.3,13.3,44.0,87.3,13.0,34.7,3.0,14.7,21.7,9.7,33.0,28.7,8.3,5.3,13.3,LAL,OKC,2023-03-24,-5,-3.5,1.0,116,111,227,230.5,0.0
2203,2203,2203,2203,2203,1658,0,40.7,90.0,11.3,34.7,2.7,17.3,20.3,10.3,33.3,21.0,5.3,3.3,13.3,44.0,87.3,13.0,34.7,3.0,14.7,21.7,9.7,33.0,28.7,8.3,5.3,13.3,39.3,77.3,8.7,23.0,3.0,27.0,36.3,9.0,34.3,25.0,5.7,4.7,13.3,41.0,90.3,12.7,34.3,4.0,14.3,18.7,10.7,28.7,24.7,7.7,4.3,12.7,OKC,LAL,2023-03-24,5,3.5,0.0,111,116,227,230.5,0.0
2204,2204,2204,2204,2204,787,1,44.3,89.7,14.0,40.7,4.3,19.7,23.7,14.0,30.7,30.3,7.3,6.3,14.7,45.0,92.3,15.0,38.0,4.3,17.0,23.0,10.7,26.3,25.3,8.7,3.0,11.0,43.7,86.7,13.7,36.0,4.7,19.7,23.3,8.7,34.0,29.7,9.3,6.0,13.7,39.3,88.0,8.3,29.7,3.0,20.0,23.7,10.3,31.3,22.0,8.0,5.3,14.3,GSW,PHI,2023-03-24,-8,-4.5,1.0,120,112,232,233.0,0.0
2205,2205,2205,2205,2205,1816,0,43.7,86.7,13.7,36.0,4.7,19.7,23.3,8.7,34.0,29.7,9.3,6.0,13.7,39.3,88.0,8.3,29.7,3.0,20.0,23.7,10.3,31.3,22.0,8.0,5.3,14.3,44.3,89.7,14.0,40.7,4.3,19.7,23.7,14.0,30.7,30.3,7.3,6.3,14.7,45.0,92.3,15.0,38.0,4.3,17.0,23.0,10.7,26.3,25.3,8.7,3.0,11.0,PHI,GSW,2023-03-24,8,4.5,0.0,112,120,232,233.0,0.0
2206,2206,2206,2206,2206,390,0,36.0,86.3,8.0,34.3,2.7,17.7,24.7,7.0,29.7,23.3,10.0,5.3,13.7,42.7,90.7,10.0,30.7,3.7,19.7,24.7,12.7,41.3,25.7,8.3,5.0,15.0,41.0,84.0,14.7,36.7,5.0,18.0,22.3,7.7,26.7,25.3,6.7,3.3,11.7,44.7,87.7,9.0,31.3,2.7,18.0,25.0,13.7,31.7,25.7,6.7,3.7,12.0,CHA,DAL,2023-03-24,-8,16.0,1.0,117,109,226,229.0,0.0
2207,2207,2207,2207,2207,152,1,44.0,89.0,18.3,45.7,5.0,18.7,24.7,11.3,33.7,30.7,7.7,2.3,9.0,39.7,85.7,16.0,41.0,4.7,17.7,24.7,11.7,33.3,24.7,6.0,4.3,13.0,41.7,82.0,10.7,26.0,3.7,22.0,26.3,11.0,31.7,27.3,4.7,5.3,17.7,44.7,89.0,10.7,33.3,3.7,23.3,31.0,9.7,26.0,26.0,11.3,6.3,9.3,BOS,IND,2023-03-24,-25,-11.0,1.0,120,95,215,236.5,0.0
2208,2208,2208,2208,2208,946,0,41.7,82.0,10.7,26.0,3.7,22.0,26.3,11.0,31.7,27.3,4.7,5.3,17.7,44.7,89.0,10.7,33.3,3.7,23.3,31.0,9.7,26.0,26.0,11.3,6.3,9.3,44.0,89.0,18.3,45.7,5.0,18.7,24.7,11.3,33.7,30.7,7.7,2.3,9.0,39.7,85.7,16.0,41.0,4.7,17.7,24.7,11.7,33.3,24.7,6.0,4.3,13.0,IND,BOS,2023-03-24,25,11.0,0.0,95,120,215,236.5,0.0
2209,2209,2209,2209,2209,1182,1,46.0,90.3,13.3,36.3,3.0,19.7,25.3,13.3,28.3,27.7,6.0,4.0,9.0,42.0,89.3,12.0,34.7,4.0,21.3,25.7,14.3,28.0,25.3,4.7,5.0,13.7,39.3,87.3,10.3,34.0,3.7,24.3,28.3,13.7,28.0,18.7,8.0,2.3,15.0,43.7,86.7,14.0,38.3,4.0,21.3,25.3,12.7,28.3,28.7,9.0,4.7,12.7,MEM,HOU,2023-03-24,-37,-13.0,1.0,151,114,265,233.5,1.0
2210,2210,2210,2210,2210,2054,1,42.3,89.0,16.3,45.0,5.3,20.3,26.0,7.7,31.7,27.3,4.7,3.3,8.0,47.7,89.7,14.3,36.3,5.7,19.3,25.0,9.7,35.0,33.0,4.7,6.0,9.7,41.7,91.3,12.7,37.0,4.7,23.7,31.0,11.0,37.7,28.3,4.3,6.0,13.3,47.0,96.3,18.0,47.7,5.3,18.3,23.7,8.0,37.3,32.7,6.7,6.3,8.7,SAC,UTA,2023-03-25,-8,-9.0,0.0,121,113,234,234.5,0.0
2211,2211,2211,2211,2211,2291,0,41.7,91.3,12.7,37.0,4.7,23.7,31.0,11.0,37.7,28.3,4.3,6.0,13.3,47.0,96.3,18.0,47.7,5.3,18.3,23.7,8.0,37.3,32.7,6.7,6.3,8.7,42.3,89.0,16.3,45.0,5.3,20.3,26.0,7.7,31.7,27.3,4.7,3.3,8.0,47.7,89.7,14.3,36.3,5.7,19.3,25.0,9.7,35.0,33.0,4.7,6.0,9.7,UTA,SAC,2023-03-25,8,9.0,1.0,113,121,234,234.5,0.0
2212,2212,2212,2212,2212,1896,1,44.7,90.3,12.0,32.0,4.3,18.0,24.3,11.0,29.7,29.0,5.3,7.3,14.3,42.7,81.0,10.7,28.0,4.3,31.0,38.0,5.3,32.3,25.3,7.0,2.7,10.7,38.3,83.3,11.3,34.0,4.3,23.0,27.3,8.0,37.3,27.0,8.3,4.3,14.7,38.3,88.3,10.3,36.0,3.7,19.7,25.0,9.7,34.7,21.7,7.3,3.7,13.3,PHX,PHI,2023-03-25,-20,-1.0,1.0,125,105,230,225.0,1.0
2213,2213,2213,2213,2213,1817,0,38.3,83.3,11.3,34.0,4.3,23.0,27.3,8.0,37.3,27.0,8.3,4.3,14.7,38.3,88.3,10.3,36.0,3.7,19.7,25.0,9.7,34.7,21.7,7.3,3.7,13.3,44.7,90.3,12.0,32.0,4.3,18.0,24.3,11.0,29.7,29.0,5.3,7.3,14.3,42.7,81.0,10.7,28.0,4.3,31.0,38.0,5.3,32.3,25.3,7.0,2.7,10.7,PHI,PHX,2023-03-25,20,1.0,0.0,105,125,230,225.0,1.0
2214,2214,2214,2214,2214,1263,1,39.3,80.0,13.0,34.7,4.0,21.0,25.0,8.0,28.7,28.0,5.7,2.3,11.0,41.7,81.3,14.3,35.3,4.7,13.3,16.0,7.7,30.0,29.7,6.3,4.0,12.3,39.3,85.0,11.0,34.0,3.7,18.7,22.0,12.3,29.0,25.0,7.7,5.0,14.0,42.0,84.0,12.7,28.0,4.3,16.3,20.0,9.0,29.0,26.0,6.0,4.3,13.0,MIA,BKN,2023-03-25,29,-6.0,0.0,100,129,229,221.0,1.0
2215,2215,2215,2215,2215,231,0,39.3,85.0,11.0,34.0,3.7,18.7,22.0,12.3,29.0,25.0,7.7,5.0,14.0,42.0,84.0,12.7,28.0,4.3,16.3,20.0,9.0,29.0,26.0,6.0,4.3,13.0,39.3,80.0,13.0,34.7,4.0,21.0,25.0,8.0,28.7,28.0,5.7,2.3,11.0,41.7,81.3,14.3,35.3,4.7,13.3,16.0,7.7,30.0,29.7,6.3,4.0,12.3,BKN,MIA,2023-03-25,-29,6.0,1.0,129,100,229,221.0,1.0
2216,2216,2216,2216,2216,1026,1,43.7,88.0,12.0,32.0,3.3,15.3,21.3,12.7,33.0,27.0,9.7,3.3,11.7,39.0,89.3,9.7,35.0,2.0,15.0,16.3,12.0,30.3,22.3,5.0,5.3,12.7,44.0,88.0,11.3,29.7,3.7,17.7,20.7,8.7,38.0,28.3,8.7,2.0,12.3,33.0,82.0,10.3,37.0,3.3,19.3,24.3,7.3,29.7,20.3,6.7,3.0,14.3,LAC,NOP,2023-03-25,21,-5.0,0.0,110,131,241,224.0,1.0
2217,2217,2217,2217,2217,628,1,42.3,82.3,13.0,29.3,5.3,14.3,16.3,7.7,30.3,29.7,5.0,2.3,13.0,41.0,84.0,8.3,31.0,2.7,17.0,20.0,11.3,26.3,23.0,7.7,3.7,10.0,49.7,93.0,17.7,46.0,5.0,13.7,20.3,8.7,41.0,33.7,6.3,7.7,13.0,40.0,98.7,11.3,37.7,4.0,15.7,22.0,12.3,33.7,26.3,6.3,5.0,12.3,DEN,MIL,2023-03-25,-23,-3.5,1.0,129,106,235,238.0,0.0
2218,2218,2218,2218,2218,1341,0,49.7,93.0,17.7,46.0,5.0,13.7,20.3,8.7,41.0,33.7,6.3,7.7,13.0,40.0,98.7,11.3,37.7,4.0,15.7,22.0,12.3,33.7,26.3,6.3,5.0,12.3,42.3,82.3,13.0,29.3,5.3,14.3,16.3,7.7,30.3,29.7,5.0,2.3,13.0,41.0,84.0,8.3,31.0,2.7,17.0,20.0,11.3,26.3,23.0,7.7,3.7,10.0,MIL,DEN,2023-03-25,23,3.5,0.0,106,129,235,238.0,0.0
2219,2219,2219,2219,2219,73,1,45.7,93.7,10.3,28.7,3.3,22.0,27.0,16.7,34.3,25.0,5.0,5.3,12.3,44.3,92.3,12.7,31.3,3.7,18.0,23.0,10.0,29.3,24.3,8.0,3.3,10.7,39.7,81.0,8.0,24.3,2.7,20.0,27.0,9.0,34.7,26.0,6.0,5.0,18.7,41.3,90.7,11.7,35.7,3.7,22.0,30.0,10.7,31.3,25.0,11.3,6.3,11.7,ATL,IND,2023-03-25,-13,-10.0,1.0,143,130,273,249.0,1.0
2220,2220,2220,2220,2220,947,0,39.7,81.0,8.0,24.3,2.7,20.0,27.0,9.0,34.7,26.0,6.0,5.0,18.7,41.3,90.7,11.7,35.7,3.7,22.0,30.0,10.7,31.3,25.0,11.3,6.3,11.7,45.7,93.7,10.3,28.7,3.3,22.0,27.0,16.7,34.3,25.0,5.0,5.3,12.3,44.3,92.3,12.7,31.3,3.7,18.0,23.0,10.0,29.3,24.3,8.0,3.3,10.7,IND,ATL,2023-03-25,13,10.0,0.0,130,143,273,249.0,1.0
2221,2221,2221,2221,2221,1500,0,44.0,88.0,11.3,29.7,3.7,17.7,20.7,8.7,38.0,28.3,8.7,2.0,12.3,33.0,82.0,10.3,37.0,3.3,19.3,24.3,7.3,29.7,20.3,6.7,3.0,14.3,43.7,88.0,12.0,32.0,3.3,15.3,21.3,12.7,33.0,27.0,9.7,3.3,11.7,39.0,89.3,9.7,35.0,2.0,15.0,16.3,12.0,30.3,22.3,5.0,5.3,12.7,NOP,LAC,2023-03-25,-21,5.0,1.0,131,110,241,224.0,1.0
2222,2222,2222,2222,2222,310,0,40.3,87.0,10.0,28.7,3.7,17.3,21.7,10.0,33.7,23.7,8.3,6.3,15.0,38.0,86.0,10.7,34.7,4.3,19.0,22.0,9.3,33.7,27.0,9.0,5.7,15.3,39.0,79.7,11.0,27.7,3.7,27.3,35.3,10.0,37.0,24.0,6.0,5.0,13.0,41.0,94.7,12.0,35.0,4.0,15.0,18.7,12.3,30.3,22.7,7.0,4.7,11.7,CHI,LAL,2023-03-26,-10,5.0,1.0,118,108,226,224.0,1.0
2223,2223,2223,2223,2223,2371,0,45.7,85.0,9.7,29.3,3.3,16.3,21.7,6.7,31.0,26.3,4.7,5.3,9.3,45.3,88.0,13.3,32.3,5.3,17.3,20.3,9.7,31.7,30.0,6.0,3.7,10.0,41.3,93.3,11.3,35.0,3.7,20.3,26.7,12.3,30.0,23.7,9.7,6.7,9.3,40.0,77.3,11.0,30.3,3.3,20.0,25.3,7.7,33.3,28.3,5.0,5.7,17.3,WAS,TOR,2023-03-26,10,10.0,0.5,104,114,218,220.0,0.0
2224,2224,2224,2224,2224,2213,1,41.3,93.3,11.3,35.0,3.7,20.3,26.7,12.3,30.0,23.7,9.7,6.7,9.3,40.0,77.3,11.0,30.3,3.3,20.0,25.3,7.7,33.3,28.3,5.0,5.7,17.3,45.7,85.0,9.7,29.3,3.3,16.3,21.7,6.7,31.0,26.3,4.7,5.3,9.3,45.3,88.0,13.3,32.3,5.3,17.3,20.3,9.7,31.7,30.0,6.0,3.7,10.0,TOR,WAS,2023-03-26,-10,-10.0,0.5,114,104,218,220.0,0.0
2225,2225,2225,2225,2225,1975,1,39.7,87.0,8.3,33.7,3.3,20.7,24.0,8.7,29.3,25.0,8.7,6.3,11.0,43.3,86.7,13.3,30.3,4.7,18.7,24.3,12.0,35.7,27.7,7.0,5.3,14.0,40.0,92.7,12.3,37.3,3.0,13.3,14.7,12.3,31.7,21.3,4.7,4.0,11.7,43.3,87.0,12.0,34.0,3.3,15.7,23.0,12.0,35.0,25.0,9.0,3.7,12.3,POR,OKC,2023-03-26,6,10.5,1.0,112,118,230,232.5,0.0
2226,2226,2226,2226,2226,1659,0,40.0,92.7,12.3,37.3,3.0,13.3,14.7,12.3,31.7,21.3,4.7,4.0,11.7,43.3,87.0,12.0,34.0,3.3,15.7,23.0,12.0,35.0,25.0,9.0,3.7,12.3,39.7,87.0,8.3,33.7,3.3,20.7,24.0,8.7,29.3,25.0,8.7,6.3,11.0,43.3,86.7,13.3,30.3,4.7,18.7,24.3,12.0,35.7,27.7,7.0,5.3,14.0,OKC,POR,2023-03-26,-6,-10.5,0.0,118,112,230,232.5,0.0
2227,2227,2227,2227,2227,1739,1,41.3,89.7,11.7,32.3,4.3,18.3,21.0,9.3,33.7,25.3,7.7,5.0,12.3,38.3,83.0,11.7,34.7,4.0,21.3,27.0,8.7,34.3,27.0,5.7,7.0,14.0,41.3,87.3,13.0,35.7,4.0,21.7,25.0,15.0,30.3,26.3,6.3,6.0,12.3,40.7,84.0,12.7,30.3,4.3,16.3,20.3,9.7,25.7,23.0,6.0,4.7,11.7,ORL,BKN,2023-03-26,-13,-1.5,1.0,119,106,225,226.0,0.0
2228,2228,2228,2228,2228,232,0,41.3,87.3,13.0,35.7,4.0,21.7,25.0,15.0,30.3,26.3,6.3,6.0,12.3,40.7,84.0,12.7,30.3,4.3,16.3,20.3,9.7,25.7,23.0,6.0,4.7,11.7,41.3,89.7,11.7,32.3,4.3,18.3,21.0,9.3,33.7,25.3,7.7,5.0,12.3,38.3,83.0,11.7,34.7,4.0,21.3,27.0,8.7,34.3,27.0,5.7,7.0,14.0,BKN,ORL,2023-03-26,13,1.5,0.0,106,119,225,226.0,0.0
2229,2229,2229,2229,2229,1105,1,39.0,79.7,11.0,27.7,3.7,27.3,35.3,10.0,37.0,24.0,6.0,5.0,13.0,41.0,94.7,12.0,35.0,4.0,15.0,18.7,12.3,30.3,22.7,7.0,4.7,11.7,40.3,87.0,10.0,28.7,3.7,17.3,21.7,10.0,33.7,23.7,8.3,6.3,15.0,38.0,86.0,10.7,34.7,4.3,19.0,22.0,9.3,33.7,27.0,9.0,5.7,15.3,LAL,CHI,2023-03-26,10,-5.0,0.0,108,118,226,224.0,1.0
2230,2230,2230,2230,2230,788,1,45.3,88.7,15.7,45.7,5.0,16.3,20.3,12.3,34.7,30.3,7.3,3.7,14.0,40.3,86.7,11.7,35.0,4.3,22.7,28.7,8.3,28.3,21.3,9.7,1.7,12.3,45.0,86.7,10.0,24.3,4.7,24.0,29.7,9.0,30.3,29.3,7.0,3.0,13.3,47.0,86.7,11.7,27.0,5.0,21.0,24.7,8.3,31.7,25.7,8.0,4.0,15.7,GSW,MIN,2023-03-26,3,-5.5,0.0,96,99,195,241.5,0.0
2231,2231,2231,2231,2231,74,1,47.3,92.0,13.7,31.3,4.0,23.7,28.7,15.0,33.0,29.0,7.0,6.7,12.0,44.7,93.0,12.7,34.3,3.3,18.7,21.7,10.0,26.3,26.7,7.3,4.0,12.3,47.7,89.7,15.7,37.7,5.0,20.0,24.3,11.3,29.0,28.0,8.3,4.7,10.3,44.7,88.0,10.0,30.7,3.3,16.3,21.3,12.7,28.3,24.7,6.0,3.3,14.3,ATL,MEM,2023-03-26,4,2.0,0.0,119,123,242,248.5,0.0
2232,2232,2232,2232,2232,471,1,44.0,86.3,10.0,26.7,3.0,18.0,23.0,10.0,28.3,26.0,7.3,5.7,11.0,38.3,83.0,9.7,30.0,3.0,19.3,23.3,11.3,31.7,23.7,6.0,6.0,15.7,44.7,91.0,9.7,30.7,3.0,16.7,22.7,14.3,28.0,22.0,9.0,2.7,16.0,48.7,89.3,18.0,42.0,6.0,18.7,22.0,11.0,28.7,31.3,10.7,5.7,12.7,CLE,HOU,2023-03-26,-17,-13.5,1.0,108,91,199,228.5,0.0
2233,2233,2233,2233,2233,867,0,44.7,91.0,9.7,30.7,3.0,16.7,22.7,14.3,28.0,22.0,9.0,2.7,16.0,48.7,89.3,18.0,42.0,6.0,18.7,22.0,11.0,28.7,31.3,10.7,5.7,12.7,44.0,86.3,10.0,26.7,3.0,18.0,23.0,10.0,28.3,26.0,7.3,5.7,11.0,38.3,83.0,9.7,30.0,3.0,19.3,23.3,11.3,31.7,23.7,6.0,6.0,15.7,HOU,CLE,2023-03-26,17,13.5,0.0,91,108,199,228.5,0.0
2234,2234,2234,2234,2234,391,1,40.7,87.3,10.0,32.0,3.0,18.0,25.0,6.7,32.7,27.3,9.0,4.7,12.0,41.0,88.0,9.7,32.0,3.3,19.3,24.3,10.3,38.0,26.0,6.3,3.3,14.0,41.3,85.7,12.3,37.3,4.0,19.0,24.0,7.7,30.0,24.7,5.0,3.3,10.7,44.7,89.3,11.0,34.0,3.0,18.3,23.7,11.3,34.3,28.7,6.3,4.0,10.7,CHA,DAL,2023-03-26,-6,12.5,1.0,110,104,214,232.5,0.0
2235,2235,2235,2235,2235,550,0,41.3,85.7,12.3,37.3,4.0,19.0,24.0,7.7,30.0,24.7,5.0,3.3,10.7,44.7,89.3,11.0,34.0,3.0,18.3,23.7,11.3,34.3,28.7,6.3,4.0,10.7,40.7,87.3,10.0,32.0,3.0,18.0,25.0,6.7,32.7,27.3,9.0,4.7,12.0,41.0,88.0,9.7,32.0,3.3,19.3,24.3,10.3,38.0,26.0,6.3,3.3,14.0,DAL,CHA,2023-03-26,6,-12.5,0.0,104,110,214,232.5,0.0
2236,2236,2236,2236,2236,153,1,45.0,91.0,19.3,45.7,5.7,13.7,19.3,8.3,35.7,30.3,7.3,3.7,8.3,40.0,87.3,12.7,37.0,3.0,14.7,21.7,11.0,36.3,26.0,5.0,4.3,12.7,39.0,93.7,11.7,39.3,3.3,11.0,18.0,9.7,31.7,27.7,6.3,4.3,12.7,49.0,88.0,13.3,32.3,4.3,17.0,24.3,7.0,41.7,28.0,7.0,4.7,12.7,BOS,SAS,2023-03-26,-44,-17.0,1.0,137,93,230,232.5,0.0
2237,2237,2237,2237,2237,2134,0,39.0,93.7,11.7,39.3,3.3,11.0,18.0,9.7,31.7,27.7,6.3,4.3,12.7,49.0,88.0,13.3,32.3,4.3,17.0,24.3,7.0,41.7,28.0,7.0,4.7,12.7,45.0,91.0,19.3,45.7,5.7,13.7,19.3,8.3,35.7,30.3,7.3,3.7,8.3,40.0,87.3,12.7,37.0,3.0,14.7,21.7,11.0,36.3,26.0,5.0,4.3,12.7,SAS,BOS,2023-03-26,44,17.0,0.0,93,137,230,232.5,0.0
2238,2238,2238,2238,2238,1183,0,47.7,89.7,15.7,37.7,5.0,20.0,24.3,11.3,29.0,28.0,8.3,4.7,10.3,44.7,88.0,10.0,30.7,3.3,16.3,21.3,12.7,28.3,24.7,6.0,3.3,14.3,47.3,92.0,13.7,31.3,4.0,23.7,28.7,15.0,33.0,29.0,7.0,6.7,12.0,44.7,93.0,12.7,34.3,3.3,18.7,21.7,10.0,26.3,26.7,7.3,4.0,12.3,MEM,ATL,2023-03-26,-4,-2.0,1.0,123,119,242,248.5,0.0
2239,2239,2239,2239,2239,1421,0,45.0,86.7,10.0,24.3,4.7,24.0,29.7,9.0,30.3,29.3,7.0,3.0,13.3,47.0,86.7,11.7,27.0,5.0,21.0,24.7,8.3,31.7,25.7,8.0,4.0,15.7,45.3,88.7,15.7,45.7,5.0,16.3,20.3,12.3,34.7,30.3,7.3,3.7,14.0,40.3,86.7,11.7,35.0,4.3,22.7,28.7,8.3,28.3,21.3,9.7,1.7,12.3,MIN,GSW,2023-03-26,-3,5.5,1.0,99,96,195,241.5,0.0
2240,2240,2240,2240,2240,2292,1,42.0,92.3,10.3,34.3,3.7,20.3,28.7,12.7,35.0,27.3,4.3,5.7,14.7,48.0,95.7,17.0,44.7,5.3,17.7,22.3,10.0,35.0,33.3,8.7,5.7,9.3,45.7,90.7,12.0,30.7,4.3,17.7,22.7,12.3,30.0,30.3,4.3,7.3,12.0,40.0,79.0,11.3,29.0,5.3,29.3,35.0,6.0,29.0,25.7,5.3,4.0,9.7,UTA,PHX,2023-03-27,14,4.5,0.0,103,117,220,234.5,0.0
2241,2241,2241,2241,2241,2055,1,43.3,88.3,15.3,42.0,5.3,19.7,24.7,9.7,29.3,28.0,6.7,2.7,8.7,48.0,90.7,12.0,33.7,4.7,16.0,22.7,11.3,32.3,32.0,4.7,5.7,11.0,43.3,85.0,14.0,30.0,4.7,20.7,28.7,9.0,32.7,28.7,8.7,3.0,14.3,42.3,84.0,13.7,31.3,5.7,19.7,23.3,7.3,30.0,26.3,7.3,3.7,16.0,SAC,MIN,2023-03-27,4,-5.5,0.0,115,119,234,240.0,0.0
2242,2242,2242,2242,2242,1422,0,43.3,85.0,14.0,30.0,4.7,20.7,28.7,9.0,32.7,28.7,8.7,3.0,14.3,42.3,84.0,13.7,31.3,5.7,19.7,23.3,7.3,30.0,26.3,7.3,3.7,16.0,43.3,88.3,15.3,42.0,5.3,19.7,24.7,9.7,29.3,28.0,6.7,2.7,8.7,48.0,90.7,12.0,33.7,4.7,16.0,22.7,11.3,32.3,32.0,4.7,5.7,11.0,MIN,SAC,2023-03-27,-4,5.5,1.0,119,115,234,240.0,0.0
2243,2243,2243,2243,2243,1976,1,40.3,87.0,11.0,34.7,3.7,20.0,25.0,7.7,29.3,23.0,8.0,5.7,12.7,42.7,86.7,13.3,32.7,5.0,20.3,26.0,10.3,35.0,26.7,7.7,5.0,14.7,47.0,91.7,14.0,30.7,5.7,13.7,15.7,9.3,39.3,31.0,10.0,1.7,14.0,35.7,81.7,12.3,37.0,3.3,13.0,18.7,5.3,30.0,25.0,8.3,4.3,16.7,POR,NOP,2023-03-27,34,12.0,0.0,90,124,214,226.0,0.0
2244,2244,2244,2244,2244,1501,0,47.0,91.7,14.0,30.7,5.7,13.7,15.7,9.3,39.3,31.0,10.0,1.7,14.0,35.7,81.7,12.3,37.0,3.3,13.0,18.7,5.3,30.0,25.0,8.3,4.3,16.7,40.3,87.0,11.0,34.7,3.7,20.0,25.0,7.7,29.3,23.0,8.0,5.7,12.7,42.7,86.7,13.3,32.7,5.0,20.3,26.0,10.3,35.0,26.7,7.7,5.0,14.7,NOP,POR,2023-03-27,-34,-12.0,1.0,124,90,214,226.0,0.0
2245,2245,2245,2245,2245,1581,1,42.3,85.0,14.0,36.0,6.3,21.3,26.3,9.7,30.3,27.0,7.3,5.3,15.0,45.3,83.0,14.3,28.0,5.3,21.0,26.3,5.7,29.7,29.0,8.7,4.0,13.0,43.3,86.7,8.3,27.0,3.7,15.0,20.7,14.0,26.7,24.0,6.3,2.3,15.7,47.0,87.7,15.3,36.0,5.7,20.3,23.7,10.0,27.3,27.7,8.3,6.0,9.7,NYK,HOU,2023-03-27,-22,-13.0,1.0,137,115,252,229.0,1.0
2246,2246,2246,2246,2246,868,0,43.3,86.7,8.3,27.0,3.7,15.0,20.7,14.0,26.7,24.0,6.3,2.3,15.7,47.0,87.7,15.3,36.0,5.7,20.3,23.7,10.0,27.3,27.7,8.3,6.0,9.7,42.3,85.0,14.0,36.0,6.3,21.3,26.3,9.7,30.3,27.0,7.3,5.3,15.0,45.3,83.0,14.3,28.0,5.3,21.0,26.3,5.7,29.7,29.0,8.7,4.0,13.0,HOU,NYK,2023-03-27,22,13.0,0.0,115,137,252,229.0,1.0
2247,2247,2247,2247,2247,1897,0,45.7,90.7,12.0,30.7,4.3,17.7,22.7,12.3,30.0,30.3,4.3,7.3,12.0,40.0,79.0,11.3,29.0,5.3,29.3,35.0,6.0,29.0,25.7,5.3,4.0,9.7,42.0,92.3,10.3,34.3,3.7,20.3,28.7,12.7,35.0,27.3,4.3,5.7,14.7,48.0,95.7,17.0,44.7,5.3,17.7,22.3,10.0,35.0,33.3,8.7,5.7,9.3,PHX,UTA,2023-03-27,-14,-4.5,1.0,117,103,220,234.5,0.0
2248,2248,2248,2248,2248,311,0,43.0,84.7,12.3,28.0,4.0,12.7,16.3,11.3,32.3,27.7,7.0,4.7,14.7,38.0,81.0,11.7,34.7,4.7,19.0,24.0,9.0,28.7,25.7,8.0,4.3,15.0,42.3,81.7,13.0,33.7,3.3,14.7,20.7,7.3,32.3,28.0,9.0,4.3,15.0,43.7,94.0,14.7,36.7,4.7,10.3,11.3,12.3,31.7,26.3,6.3,3.3,13.3,CHI,LAC,2023-03-27,12,4.5,0.0,112,124,236,219.5,1.0
2249,2249,2249,2249,2249,948,1,44.7,85.7,9.7,28.0,2.7,15.3,19.7,8.0,30.3,28.0,6.7,5.3,17.3,45.3,92.7,13.3,35.3,4.0,21.7,27.7,12.3,31.3,27.3,10.7,7.0,11.7,39.0,85.7,15.0,41.7,5.0,19.7,24.7,6.0,31.7,23.3,6.0,4.3,9.3,44.0,89.0,11.7,32.0,3.3,18.3,23.0,10.3,38.0,30.7,6.7,3.7,11.7,IND,DAL,2023-03-27,23,7.5,0.0,104,127,231,238.0,0.0
2250,2250,2250,2250,2250,551,0,39.0,85.7,15.0,41.7,5.0,19.7,24.7,6.0,31.7,23.3,6.0,4.3,9.3,44.0,89.0,11.7,32.0,3.3,18.3,23.0,10.3,38.0,30.7,6.7,3.7,11.7,44.7,85.7,9.7,28.0,2.7,15.3,19.7,8.0,30.3,28.0,6.7,5.3,17.3,45.3,92.7,13.3,35.3,4.0,21.7,27.7,12.3,31.3,27.3,10.7,7.0,11.7,DAL,IND,2023-03-27,-23,-7.5,1.0,127,104,231,238.0,0.0
